fight_id,round_no,r_id,b_id,r_kd,b_kd,r_sig_landed,r_sig_atmp,b_sig_landed,b_sig_atmp,r_total_str_landed,r_total_str_atmp,b_total_str_landed,b_total_str_atmp,r_td_success,r_td_atmp,b_td_success,b_td_atmp,r_sub_att,b_sub_att,r_rev,b_rev,r_ctrl,b_ctrl,r_sig_str_landed_head,r_sig_str_atmp_head,b_sig_str_landed_head,b_sig_str_atmp_head,r_sig_str_landed_body,r_sig_str_atmp_body,b_sig_str_landed_body,b_sig_str_atmp_body,r_sig_str_landed_leg,r_sig_str_atmp_leg,b_sig_str_landed_leg,b_sig_str_atmp_leg,r_sig_str_landed_distance,r_sig_str_atmp_distance,b_sig_str_landed_distance,b_sig_str_atmp_distance,r_sig_str_landed_clinch,r_sig_str_atmp_clinch,b_sig_str_landed_clinch,b_sig_str_atmp_clinch,r_sig_str_landed_ground,r_sig_str_atmp_ground,b_sig_str_landed_ground,b_sig_str_atmp_ground
4cd909fa0d3e0483,1,c3ea8deeba00462b,ad32471f01e7b1a5,0,0,11,14,5,12,37,40,20,31,0,0,2,4,0,0,1,1,1:00,2:59,7,10,0,6,2,2,1,1,2,2,4,5,3,4,0,6,3,3,5,5,5,7,0,1
4cd909fa0d3e0483,2,c3ea8deeba00462b,ad32471f01e7b1a5,0,0,1,1,0,2,3,3,0,2,0,0,0,1,0,0,0,0,0:07,0:22,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0
5ac9cf4ffc15ccca,1,f57a8a52ca401ed9,ad32471f01e7b1a5,0,0,8,12,3,7,60,69,25,31,3,8,0,0,0,0,0,0,3:54,0:20,8,12,3,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,8,12,2,2
5ac9cf4ffc15ccca,2,f57a8a52ca401ed9,ad32471f01e7b1a5,0,0,6,8,6,23,23,28,38,57,1,3,0,0,0,0,0,1,1:52,2:45,3,5,6,23,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,7,6,22
5ac9cf4ffc15ccca,3,f57a8a52ca401ed9,ad32471f01e7b1a5,0,0,3,4,0,7,9,10,8,15,2,2,0,0,2,0,0,0,0:56,0:23,3,3,0,7,0,1,0,0,0,0,0,0,1,2,0,5,0,0,0,1,2,2,0,1
e8ec95cdef577733,1,79899ecf62020f6d,ad32471f01e7b1a5,0,0,11,15,0,0,12,16,4,4,1,4,0,0,0,0,0,0,,,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,0
db936df21e61209e,1,93892752c5fc23ca,13b2f59210dda9cc,0,0,5,17,18,25,9,21,35,44,0,2,2,2,2,0,0,0,,,2,14,13,20,0,0,4,4,3,3,1,1,4,16,5,9,0,0,0,0,1,1,13,16
e0c636beed345e1d,1,fcaae0385b514f11,13b2f59210dda9cc,0,0,1,1,2,3,1,1,2,3,0,0,1,1,1,0,0,0,,,1,1,1,2,0,0,1,1,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0
c92596c3143db25b,1,13b2f59210dda9cc,253de74457bd6374,0,0,2,4,0,1,3,5,0,1,1,1,0,0,1,0,0,0,,,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,4,0,0
e0a11799d3446b87,1,13b2f59210dda9cc,3fed746acfd026dd,0,0,3,6,1,4,4,7,1,4,1,1,0,0,0,0,0,0,,,3,4,1,4,0,1,0,0,0,1,0,0,0,2,1,4,0,1,0,0,3,3,0,0
7cf7960c6ccb5fa1,1,a6f3d15cb84334bb,0641c21bec209472,1,0,36,90,18,37,39,93,18,37,0,0,0,1,0,0,0,0,0:15,0:09,25,78,13,30,10,11,1,2,1,1,4,5,26,74,18,37,8,12,0,0,2,4,0,0
84b04e8d6b251c54,1,0641c21bec209472,776d4262c4da38bf,0,1,10,15,22,33,11,16,26,39,0,1,0,0,0,0,0,0,0:00,0:15,8,13,12,23,2,2,8,8,0,0,2,2,9,14,13,21,1,1,6,8,0,0,3,4
21392a61a2cf24a3,1,c945adc22c2bfe8f,b4eeac608fc82f88,1,0,14,48,26,57,14,48,26,57,0,1,0,0,0,0,0,0,0:02,0:00,8,39,15,44,3,5,7,9,3,4,4,4,12,46,26,56,0,0,0,1,2,2,0,0
ee9173615ef4cfae,1,9e50097a89442158,0641c21bec209472,1,0,2,4,3,6,3,5,3,6,0,0,0,0,1,0,0,0,0:15,0:00,2,4,3,5,0,0,0,1,0,0,0,0,1,3,3,6,0,0,0,0,1,1,0,0
fef109b9f26585b3,1,92aafa8f4b26269b,b4eeac608fc82f88,0,0,12,56,6,23,15,60,6,23,0,1,1,4,0,0,0,0,0:02,1:10,4,41,4,13,4,8,1,2,4,7,1,8,10,54,5,22,2,2,1,1,0,0,0,0
64756e0f4b305da8,1,a8c9d16fe2a14d72,0641c21bec209472,0,0,11,41,18,34,16,47,29,45,1,5,0,0,0,0,0,0,2:04,0:58,4,28,12,27,5,8,6,7,2,5,0,0,5,32,13,28,5,8,5,6,1,1,0,0
fef109b9f26585b3,2,92aafa8f4b26269b,b4eeac608fc82f88,0,0,15,47,11,34,15,47,11,34,0,0,1,1,1,0,0,0,0:00,0:24,6,32,1,18,3,7,2,4,6,8,8,12,14,46,11,33,1,1,0,1,0,0,0,0
64756e0f4b305da8,2,a8c9d16fe2a14d72,0641c21bec209472,0,0,5,15,24,39,29,46,48,64,0,1,1,1,0,0,0,0,0:06,3:41,4,12,21,35,1,3,3,4,0,0,0,0,3,12,8,16,1,1,2,2,1,2,14,21
fef109b9f26585b3,3,92aafa8f4b26269b,b4eeac608fc82f88,0,0,20,60,16,33,30,71,16,33,0,0,0,1,1,0,1,0,1:13,0:08,11,39,4,16,4,7,2,5,5,14,10,12,17,57,16,33,0,0,0,0,3,3,0,0
64756e0f4b305da8,3,a8c9d16fe2a14d72,0641c21bec209472,0,0,3,25,22,35,11,36,52,68,0,3,0,0,0,0,1,0,0:41,2:47,2,23,21,33,1,2,1,1,0,0,0,1,2,23,11,22,1,2,7,8,0,0,4,5
83e83ea6b1f02560,1,ce783bf73b5131f9,0c01568b1ac77bff,0,0,12,24,31,41,24,39,44,56,1,2,0,0,1,0,0,1,,,7,18,18,26,5,6,12,13,0,0,1,2,5,14,6,14,6,9,8,9,1,1,17,18
83e83ea6b1f02560,2,ce783bf73b5131f9,0c01568b1ac77bff,0,0,14,29,12,22,16,32,12,22,1,1,0,0,0,0,0,0,,,10,24,2,11,4,5,4,4,0,0,6,7,7,18,11,21,4,7,1,1,3,4,0,0
1fb62d8192128dc1,1,b4eeac608fc82f88,eea0274e153256a0,0,0,10,24,12,33,11,25,15,39,0,0,1,2,0,1,0,0,0:00,1:36,4,13,10,31,4,5,2,2,2,6,0,0,10,22,5,19,0,2,5,9,0,0,2,5
1fb62d8192128dc1,2,b4eeac608fc82f88,eea0274e153256a0,0,0,10,27,7,24,10,27,16,34,2,2,2,2,0,0,1,1,0:56,0:55,3,17,6,22,3,3,1,2,4,7,0,0,9,25,2,15,0,1,1,3,1,1,4,6
1fb62d8192128dc1,3,b4eeac608fc82f88,eea0274e153256a0,0,0,17,55,14,45,17,55,14,45,0,4,0,3,0,0,0,0,0:04,0:00,4,34,12,43,7,13,2,2,6,8,0,0,17,55,14,44,0,0,0,1,0,0,0,0
1bf7f647f309464e,1,b4eeac608fc82f88,71002dbc1743b9a7,0,0,5,10,4,6,18,26,8,10,2,2,0,1,0,1,0,1,3:39,0:14,5,9,2,3,0,1,2,2,0,0,0,1,2,6,0,2,0,0,1,1,3,4,3,3
b32c49d73ce5c599,1,d512d9f204059f57,ce783bf73b5131f9,0,0,21,22,3,9,36,38,4,10,2,2,0,0,1,0,0,0,,,20,21,0,6,1,1,3,3,0,0,0,0,3,3,1,7,1,1,0,0,17,18,2,2
8348ff428d1687ab,1,b4eeac608fc82f88,8e5bfd4e82352340,0,0,16,37,26,48,16,37,33,55,0,0,0,1,0,1,0,1,0:41,0:26,6,23,10,25,1,2,8,11,9,12,8,12,16,37,11,30,0,0,7,10,0,0,8,8
97ad3419f2029ba1,1,fc9a9559a05f2704,b4eeac608fc82f88,0,0,17,53,21,62,17,53,21,62,0,1,0,0,0,0,0,0,0:00,0:00,8,42,13,46,6,8,5,13,3,3,3,3,13,48,20,61,4,5,1,1,0,0,0,0
5fe5c8cb69d8825e,1,b4eeac608fc82f88,bc7230f231701d66,0,0,13,40,15,37,16,44,33,58,2,3,0,1,0,0,0,0,2:46,0:22,7,32,8,28,6,8,3,5,0,0,4,4,10,35,11,33,1,1,4,4,2,4,0,0
78f1457371e2ef6b,1,b4eeac608fc82f88,2b074403b7c6cdb4,0,0,20,56,31,75,20,56,32,76,1,1,0,0,0,0,0,0,0:24,0:00,12,43,18,58,8,13,7,9,0,0,6,8,18,53,24,62,2,3,7,13,0,0,0,0
97ad3419f2029ba1,2,fc9a9559a05f2704,b4eeac608fc82f88,1,0,37,85,12,47,41,89,12,47,0,0,0,0,0,0,0,0,1:15,0:00,34,79,7,38,3,6,3,7,0,0,2,2,9,35,12,46,1,1,0,1,27,49,0,0
5fe5c8cb69d8825e,2,b4eeac608fc82f88,bc7230f231701d66,0,0,28,59,14,48,40,73,24,58,2,3,0,1,0,0,0,0,2:37,0:06,21,46,6,40,7,13,6,6,0,0,2,2,21,51,10,42,6,6,4,6,1,2,0,0
e0e41464c1bc7ee1,1,b4eeac608fc82f88,97a8f39186f489db,1,0,19,34,8,29,34,51,8,29,0,0,0,0,0,0,0,0,0:47,0:00,12,23,2,19,5,7,1,3,2,4,5,7,12,25,8,29,0,0,0,0,7,9,0,0
5fe5c8cb69d8825e,3,b4eeac608fc82f88,bc7230f231701d66,0,0,19,33,13,36,25,39,53,80,1,2,0,2,0,0,0,1,1:29,2:26,10,20,3,24,8,11,9,11,1,2,1,1,13,25,4,24,6,8,2,3,0,0,7,9
e0e41464c1bc7ee1,2,b4eeac608fc82f88,97a8f39186f489db,0,0,14,30,10,22,14,30,10,22,0,0,0,2,0,0,0,0,0:00,0:00,5,16,0,8,8,12,3,5,1,2,7,9,14,30,10,21,0,0,0,1,0,0,0,0
e0e41464c1bc7ee1,3,b4eeac608fc82f88,97a8f39186f489db,0,0,17,29,0,1,40,64,12,18,0,0,0,1,0,0,0,0,4:14,0:11,13,23,0,1,4,5,0,0,0,1,0,0,4,7,0,1,1,1,0,0,12,21,0,0
5b414ad4d5e5c058,1,2f13e4020cea5b38,b4eeac608fc82f88,0,0,12,35,6,30,14,37,8,32,0,2,1,1,0,0,0,0,0:23,1:28,4,25,3,24,5,6,2,5,3,4,1,1,9,30,5,28,3,5,1,1,0,0,0,1
0a1cd93703423bf3,1,0a97691039c4bbfb,b4eeac608fc82f88,0,0,25,80,42,112,25,80,42,112,0,0,0,0,0,0,0,0,0:00,0:00,17,67,17,78,7,10,9,14,1,3,16,20,24,79,42,112,1,1,0,0,0,0,0,0
76759187ab442283,1,b4eeac608fc82f88,7c4ec656d8fcb867,0,0,12,24,10,23,22,36,20,35,2,2,0,0,0,0,0,0,1:37,0:00,2,12,1,14,3,3,4,4,7,9,5,5,11,23,4,16,1,1,3,4,0,0,3,3
5b414ad4d5e5c058,2,2f13e4020cea5b38,b4eeac608fc82f88,0,0,14,46,14,35,16,48,14,35,0,1,0,0,1,0,1,0,0:42,0:21,7,35,5,21,2,4,7,12,5,7,2,2,13,43,13,33,1,3,1,2,0,0,0,0
19828eb12f6d41a8,1,b4eeac608fc82f88,55f80a8aeffcdb33,0,0,7,10,2,2,28,36,6,6,0,0,0,0,0,5,1,1,3:07,0:34,5,8,2,2,1,1,0,0,1,1,0,0,2,4,1,1,0,0,0,0,5,6,1,1
0a1cd93703423bf3,2,0a97691039c4bbfb,b4eeac608fc82f88,1,1,38,81,16,43,42,86,17,44,0,0,0,0,0,0,1,0,1:01,0:28,28,67,9,32,10,14,4,6,0,0,3,5,12,34,10,34,3,7,3,4,23,40,3,5
76759187ab442283,2,b4eeac608fc82f88,7c4ec656d8fcb867,0,0,20,34,7,19,34,49,12,24,1,1,0,2,1,0,0,0,2:05,0:07,9,22,3,11,8,9,3,5,3,3,1,3,15,28,7,19,0,0,0,0,5,6,0,0
5b414ad4d5e5c058,3,2f13e4020cea5b38,b4eeac608fc82f88,0,0,9,24,6,21,14,30,6,21,1,1,0,1,0,0,0,0,2:30,0:14,4,18,3,14,1,1,3,7,4,5,0,0,7,20,6,21,2,3,0,0,0,1,0,0
19828eb12f6d41a8,2,b4eeac608fc82f88,55f80a8aeffcdb33,0,0,8,10,10,12,10,14,33,43,0,0,1,1,0,1,1,0,1:39,3:00,6,8,6,7,1,1,3,3,1,1,1,2,3,5,4,6,2,2,3,3,3,3,3,3
76759187ab442283,3,b4eeac608fc82f88,7c4ec656d8fcb867,0,0,11,21,9,19,28,41,34,46,1,1,0,1,0,0,0,0,3:01,0:00,5,14,2,9,2,2,3,4,4,5,4,6,10,17,4,14,0,0,0,0,1,4,5,5
19828eb12f6d41a8,3,b4eeac608fc82f88,55f80a8aeffcdb33,0,0,5,9,3,4,16,24,12,14,1,1,0,1,0,1,1,0,3:21,1:12,4,7,3,4,1,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,4,5,3,4
df6b1c42209f5628,1,ce783bf73b5131f9,b9e871af730f826c,1,0,13,26,4,5,24,39,4,5,0,0,0,0,1,0,0,0,,,13,26,2,3,0,0,1,1,0,0,1,1,4,12,4,5,0,0,0,0,9,14,0,0
955f171f7facad27,1,ce783bf73b5131f9,9c5828c6fd9dc948,0,0,8,25,8,10,33,61,24,31,1,1,0,1,1,0,0,0,,,3,20,2,4,5,5,1,1,0,0,5,5,2,14,6,8,2,2,2,2,4,9,0,0
3ef7c2b26af8cf22,1,8d26912cd2aeb366,ce783bf73b5131f9,0,0,2,6,2,9,23,29,11,18,1,2,0,0,1,0,0,0,3:35,0:00,0,1,1,7,2,2,1,2,0,3,0,0,0,3,0,7,0,0,1,1,2,3,1,1
fb1fe28a5d97db51,1,91186547a7f3f758,ce783bf73b5131f9,0,0,4,4,1,4,16,17,18,23,1,1,2,2,1,2,0,0,3:07,0:37,0,0,1,4,2,2,0,0,2,2,0,0,4,4,1,3,0,0,0,0,0,0,0,1
1f299942446461e9,1,ce783bf73b5131f9,c75b99887c8c3f5a,0,0,0,0,4,8,42,43,13,17,0,0,1,1,0,2,0,0,0:00,4:44,0,0,3,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
38d8b19a1ef5942a,1,9ccdd2ce45903f34,ce783bf73b5131f9,1,0,4,6,0,1,4,6,0,1,0,0,0,0,0,0,0,0,0:01,0:00,4,6,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,3,4,0,0
955f171f7facad27,2,ce783bf73b5131f9,9c5828c6fd9dc948,0,0,9,61,23,42,10,62,25,44,0,0,0,0,0,0,0,0,,,5,56,4,22,3,4,1,1,1,1,18,19,7,56,21,38,2,5,2,4,0,0,0,0
1f299942446461e9,2,ce783bf73b5131f9,c75b99887c8c3f5a,0,0,1,3,2,2,2,4,8,8,0,1,1,1,1,0,0,0,0:04,0:47,1,3,1,1,0,0,0,0,0,0,1,1,1,3,2,2,0,0,0,0,0,0,0,0
955f171f7facad27,3,ce783bf73b5131f9,9c5828c6fd9dc948,0,0,25,75,22,39,26,76,23,40,0,0,0,0,0,0,0,0,,,17,61,12,29,7,12,2,2,1,2,8,8,23,72,21,38,2,3,1,1,0,0,0,0
ba8b1ed5b05a719a,1,e4bde462b043d3e1,ce783bf73b5131f9,0,0,8,16,4,5,20,33,26,33,2,2,0,0,2,1,0,0,3:38,0:00,7,15,4,5,0,0,0,0,1,1,0,0,1,1,3,4,0,0,1,1,7,15,0,0
c88a7dbe7717d2da,1,82a5152216251682,29af297d9f1de0f8,0,0,21,45,13,45,26,51,13,45,1,1,0,1,0,0,0,0,0:07,0:01,13,34,7,37,6,8,4,6,2,3,2,2,15,37,11,42,6,8,2,3,0,0,0,0
9c22ddb8d8fc1838,1,262a7d06203657e6,29af297d9f1de0f8,0,0,8,27,10,21,10,31,36,49,0,0,1,4,0,0,0,0,0:03,2:35,4,23,3,13,1,1,2,3,3,3,5,5,8,26,8,19,0,1,2,2,0,0,0,0
f521ecde1e96a1bd,1,29af297d9f1de0f8,b8bbdeff718dbb7d,0,0,11,20,1,3,16,27,1,3,1,1,0,1,0,0,0,0,0:32,0:00,11,20,1,3,0,0,0,0,0,0,0,0,3,4,1,3,1,1,0,0,7,15,0,0
693e4a0bed9a1369,1,ce783bf73b5131f9,669a3cb6e394f515,0,0,14,33,11,22,20,39,12,23,0,0,1,6,1,0,0,0,0:18,2:25,8,27,11,22,6,6,0,0,0,0,0,0,5,23,0,3,4,5,3,4,5,5,8,15
c88a7dbe7717d2da,2,82a5152216251682,29af297d9f1de0f8,1,0,13,29,23,55,14,30,25,57,0,0,0,0,0,0,0,0,0:11,0:00,4,20,15,44,7,7,6,9,2,2,2,2,13,28,21,50,0,1,2,5,0,0,0,0
e72a2130e7387637,1,29af297d9f1de0f8,e0c6edcb5b5d0b90,0,0,18,27,25,37,23,38,53,69,0,4,3,4,0,0,0,0,1:37,2:05,3,10,16,28,15,17,8,8,0,0,1,1,3,8,3,9,15,19,11,14,0,0,11,14
35c8223cc967fe0a,1,d1941565abf50b16,29af297d9f1de0f8,0,0,10,24,16,31,11,25,16,31,0,0,0,3,1,0,0,0,0:00,0:27,5,19,8,17,2,2,6,12,3,3,2,2,9,23,16,31,1,1,0,0,0,0,0,0
36c929fb1569d4b9,1,ce783bf73b5131f9,6014d25e73b669c9,0,0,5,34,5,16,9,38,5,16,0,0,0,0,0,0,0,0,0:55,0:06,5,33,5,16,0,1,0,0,0,0,0,0,3,32,5,16,2,2,0,0,0,0,0,0
9c22ddb8d8fc1838,2,262a7d06203657e6,29af297d9f1de0f8,0,0,19,49,23,52,19,49,33,65,0,0,1,1,0,0,0,0,0:00,1:22,11,35,13,40,5,10,4,5,3,4,6,7,19,49,20,47,0,0,3,5,0,0,0,0
1b0d5e65fdfc62cf,1,aa171d55d4b5208f,29af297d9f1de0f8,0,0,15,35,28,62,34,58,34,70,0,0,1,2,1,0,0,0,0:00,3:13,8,27,19,48,5,6,8,13,2,2,1,1,11,31,23,52,4,4,1,2,0,0,4,8
693e4a0bed9a1369,2,ce783bf73b5131f9,669a3cb6e394f515,1,0,7,13,0,4,7,13,0,4,0,0,1,2,0,0,0,0,0:02,0:08,7,13,0,4,0,0,0,0,0,0,0,0,6,11,0,4,1,2,0,0,0,0,0,0
e72a2130e7387637,2,29af297d9f1de0f8,e0c6edcb5b5d0b90,0,0,8,12,29,38,14,18,94,114,0,0,1,1,0,0,0,0,1:17,3:30,0,2,26,35,7,9,3,3,1,1,0,0,1,2,1,4,7,10,3,3,0,0,25,31
36c929fb1569d4b9,2,ce783bf73b5131f9,6014d25e73b669c9,0,0,10,41,5,26,23,55,7,28,0,0,0,0,0,0,0,0,0:51,0:28,7,38,2,23,1,1,0,0,2,2,3,3,8,38,4,25,2,3,1,1,0,0,0,0
9c22ddb8d8fc1838,3,262a7d06203657e6,29af297d9f1de0f8,1,0,5,11,9,12,27,39,16,21,0,0,1,2,0,0,0,0,2:19,2:21,5,11,4,7,0,0,4,4,0,0,1,1,2,5,2,2,0,2,6,9,3,4,1,1
1b0d5e65fdfc62cf,2,aa171d55d4b5208f,29af297d9f1de0f8,0,0,40,69,13,48,58,91,15,50,0,0,1,7,0,0,0,0,1:02,1:18,8,32,5,36,28,33,7,11,4,4,1,1,16,41,6,38,24,28,7,10,0,0,0,0
e72a2130e7387637,3,29af297d9f1de0f8,e0c6edcb5b5d0b90,0,0,6,10,19,25,12,16,71,84,1,1,1,2,0,0,1,2,1:24,2:56,2,4,17,23,4,6,2,2,0,0,0,0,1,5,4,5,5,5,3,4,0,0,12,16
36c929fb1569d4b9,3,ce783bf73b5131f9,6014d25e73b669c9,1,0,7,30,4,16,15,38,6,18,0,1,0,0,0,0,0,0,0:50,0:18,7,30,4,16,0,0,0,0,0,0,0,0,2,21,4,16,5,9,0,0,0,0,0,0
1b0d5e65fdfc62cf,3,aa171d55d4b5208f,29af297d9f1de0f8,0,0,45,84,26,63,77,121,26,64,0,0,1,4,0,0,0,0,0:49,1:39,29,65,21,55,16,18,4,7,0,1,1,1,31,68,24,58,14,16,2,3,0,0,0,2
aa08ebe1a69c76ca,1,cbd3e590a85b18c5,29af297d9f1de0f8,0,0,11,16,1,3,38,55,1,3,4,5,0,0,0,3,0,0,4:25,0:00,8,13,1,2,1,1,0,1,2,2,0,0,2,6,1,2,0,0,0,0,9,10,0,1
04e6198326be4857,1,29af297d9f1de0f8,e4ba58725825412d,0,0,0,0,0,0,1,1,33,35,1,2,0,0,1,0,0,1,4:14,0:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b1be8b41b1a4fd85,1,54f64b5e283b0ce7,29af297d9f1de0f8,1,0,31,63,16,52,31,64,16,53,0,0,0,0,0,0,0,0,0:03,0:13,12,34,10,40,18,28,5,10,1,1,1,2,30,60,15,50,0,2,1,2,1,1,0,0
aa08ebe1a69c76ca,2,cbd3e590a85b18c5,29af297d9f1de0f8,0,0,2,5,7,11,35,44,9,13,2,3,0,0,0,2,0,0,4:28,0:23,1,3,7,11,0,1,0,0,1,1,0,0,2,4,0,1,0,1,0,0,0,0,7,10
04e6198326be4857,2,29af297d9f1de0f8,e4ba58725825412d,0,0,9,10,5,11,14,17,27,37,1,1,1,3,0,0,0,0,3:58,0:46,7,8,5,11,2,2,0,0,0,0,0,0,2,3,1,4,2,2,3,5,5,5,1,2
aa08ebe1a69c76ca,3,cbd3e590a85b18c5,29af297d9f1de0f8,0,0,0,0,4,12,3,3,10,18,1,1,0,0,0,2,0,1,0:31,0:33,0,0,2,10,0,0,2,2,0,0,0,0,0,0,1,9,0,0,3,3,0,0,0,0
04e6198326be4857,3,29af297d9f1de0f8,e4ba58725825412d,0,0,23,43,22,48,32,53,43,69,0,1,0,0,0,0,1,0,2:13,1:16,16,36,19,45,4,4,3,3,3,3,0,0,17,37,15,38,3,3,7,10,3,3,0,0
5cad3ab6553e9ec9,1,29af297d9f1de0f8,c7d7fda69ec410d3,0,0,31,77,22,53,36,82,23,54,1,1,0,0,0,0,0,0,0:59,0:00,21,60,14,42,9,16,5,8,1,1,3,3,26,67,18,48,2,2,4,5,3,8,0,0
5cad3ab6553e9ec9,2,29af297d9f1de0f8,c7d7fda69ec410d3,0,0,1,1,0,1,15,20,37,39,1,2,0,0,1,0,0,0,4:38,0:00,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
88b225f6f1fa5c59,1,ffc088e64fab57e9,a390eb8a9b2df298,1,0,6,8,4,11,6,8,4,11,0,0,0,0,0,0,0,0,0:03,0:00,6,8,2,9,0,0,1,1,0,0,1,1,3,4,4,11,0,0,0,0,3,4,0,0
011d818ec9bb3de6,1,ffc088e64fab57e9,b9d0fd83bb8a147a,0,0,15,36,20,58,25,46,21,59,0,0,0,2,0,0,0,0,1:04,0:25,8,28,9,44,1,2,6,7,6,6,5,7,9,30,16,50,6,6,4,8,0,0,0,0
ae674ec42bd0a979,1,fcffee71cff5530e,ffc088e64fab57e9,0,1,23,63,16,33,26,71,17,34,0,0,0,0,0,0,0,0,0:06,0:54,6,41,12,29,4,8,2,2,13,14,2,2,19,58,7,19,4,5,4,6,0,0,5,8
011d818ec9bb3de6,2,ffc088e64fab57e9,b9d0fd83bb8a147a,1,0,21,52,24,68,27,59,24,68,1,2,0,0,0,0,0,0,0:53,0:00,18,49,12,54,1,1,3,4,2,2,9,10,15,36,19,60,2,7,5,8,4,9,0,0
c62d5962b99938de,1,ffc088e64fab57e9,a1f6999fe57236e0,1,0,11,20,7,26,11,20,7,26,0,1,0,0,0,0,0,0,0:02,0:00,10,19,4,21,0,0,0,0,1,1,3,5,9,18,6,25,0,0,1,1,2,2,0,0
ae674ec42bd0a979,2,fcffee71cff5530e,ffc088e64fab57e9,0,0,16,35,0,0,49,73,0,0,0,0,0,1,2,0,0,0,4:41,0:00,13,31,0,0,1,1,0,0,2,3,0,0,2,4,0,0,1,3,0,0,13,28,0,0
011d818ec9bb3de6,3,ffc088e64fab57e9,b9d0fd83bb8a147a,1,0,20,63,20,58,28,71,20,58,1,1,0,1,0,0,0,0,0:57,0:03,18,61,11,47,2,2,3,4,0,0,6,7,19,61,18,55,1,2,2,3,0,0,0,0
ae674ec42bd0a979,3,fcffee71cff5530e,ffc088e64fab57e9,0,0,14,64,8,32,14,64,8,32,0,0,0,0,0,0,0,0,0:00,0:00,3,44,6,30,1,5,2,2,10,15,0,0,14,64,7,30,0,0,1,2,0,0,0,0
ae674ec42bd0a979,4,fcffee71cff5530e,ffc088e64fab57e9,0,0,2,33,14,33,2,34,36,57,0,1,0,0,1,0,0,0,0:00,2:16,1,25,13,32,0,3,1,1,1,5,0,0,2,33,7,24,0,0,5,6,0,0,2,3
ae674ec42bd0a979,5,fcffee71cff5530e,ffc088e64fab57e9,0,0,22,81,12,40,22,84,12,40,0,0,0,0,0,0,0,0,0:00,0:00,8,64,7,34,5,8,4,5,9,9,1,1,19,77,9,35,3,4,3,5,0,0,0,0
9968d308e97c6531,1,b71ce838b01f2cad,29af297d9f1de0f8,0,0,5,7,5,13,12,14,13,22,0,0,3,4,1,0,0,0,0:11,2:21,1,2,5,13,3,4,0,0,1,1,0,0,2,4,0,7,3,3,2,3,0,0,3,3
a3c05cda32c7923e,1,46f557bd44da630e,be9bdec19b7e9ffe,0,0,4,9,18,37,9,17,24,46,1,1,0,1,0,0,0,1,1:40,1:45,3,8,16,32,1,1,1,3,0,0,1,2,2,7,3,11,0,0,0,0,2,2,15,26
7cfb05c08ec91525,1,813550bc53b15fb0,29af297d9f1de0f8,0,0,20,37,15,33,27,44,17,35,0,0,0,3,1,0,0,0,0:34,1:52,9,23,8,24,9,12,5,7,2,2,2,2,12,27,10,24,8,10,5,9,0,0,0,0
4669c07f3cc9e35f,1,ffc088e64fab57e9,1fb80f46d3c105d9,0,0,30,62,13,36,34,66,18,41,0,0,0,0,0,0,0,0,1:11,0:26,17,48,9,24,9,10,4,11,4,4,0,1,19,41,12,33,11,21,1,3,0,0,0,0
df16b9c2fc9722e9,1,40093d1d2d78394e,29af297d9f1de0f8,0,0,22,61,19,47,30,70,24,53,0,0,1,3,0,0,0,0,0:00,2:41,8,46,15,42,4,5,3,4,10,10,1,1,18,55,9,37,4,6,3,3,0,0,7,7
7cfb05c08ec91525,2,813550bc53b15fb0,29af297d9f1de0f8,0,0,9,18,5,16,9,18,5,16,0,0,0,2,1,0,0,0,0:05,0:27,7,15,3,10,2,3,0,4,0,0,2,2,9,18,5,16,0,0,0,0,0,0,0,0
4669c07f3cc9e35f,2,ffc088e64fab57e9,1fb80f46d3c105d9,0,0,33,67,29,48,43,81,42,61,0,0,1,1,0,0,0,0,0:00,1:50,18,47,12,28,13,18,16,19,2,2,1,1,19,45,21,34,14,22,8,14,0,0,0,0
df16b9c2fc9722e9,2,40093d1d2d78394e,29af297d9f1de0f8,0,0,8,22,19,37,27,46,26,45,1,1,4,8,0,1,0,1,0:06,4:05,5,16,15,32,0,3,3,4,3,3,1,1,7,20,10,20,1,2,0,0,0,0,9,17
4669c07f3cc9e35f,3,ffc088e64fab57e9,1fb80f46d3c105d9,0,0,36,82,25,50,37,83,34,60,0,0,0,0,0,0,0,0,0:00,0:37,24,65,16,35,9,13,9,15,3,4,0,0,29,69,22,46,7,13,3,4,0,0,0,0
